Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,TXN_Prefix,TXN_Number
Txn_2402978,Cookie,3,1,3,Credit Card,In-Store,2023-01-21,TXN,2402978
Txn_6188306,Salad,1,5,5,Not Provided,Takeaway,2023-10-26,TXN,6188306
Txn_1148874,Cookie,1,1,1,Credit Card,In-Store,2023-09-18,TXN,1148874
Txn_1888708,Sandwich,4,4,16,Cash,Not Provided,2023-08-17,TXN,1888708
Txn_8842592,Cookie,5,1,5,Not Provided,Not Provided,2023-07-10,TXN,8842592
Txn_2761204,Cake,3,3,9,Cash,Not Provided,2023-07-14,TXN,2761204
Txn_9038745,Smoothie,3,4,12,Not Provided,Takeaway,2023-06-25,TXN,9038745
Txn_1374424,Sandwich,5,4,20,Not Provided,Not Provided,2023-04-24,TXN,1374424
Txn_7205840,Salad,3,5,15,Not Provided,Not Provided,2023-03-05,TXN,7205840
Txn_7714378,Smoothie,2,4,,Cash,Not Provided,2023-08-10,TXN,7714378
Txn_7732813,Tea,3,1.5,3,Credit Card,Takeaway,2023-07-16,TXN,7732813
Txn_6718205,Smoothie,2,4,8,Digital Wallet,Takeaway,2023-06-30,TXN,6718205
Txn_8878429,Cake,5,3,15,Digital Wallet,In-Store,Date Not Recorded,TXN,8878429
Txn_6899576,Salad,2,5,10,Digital Wallet,Takeaway,2023-10-26,TXN,6899576
Txn_2761003,Smoothie,2,4,,Not Provided,In-Store,2023-11-08,TXN,2761003
Txn_6929413,Tea,1,1.5,1.5,Digital Wallet,Not Provided,2023-10-13,TXN,6929413
Txn_2350703,Not Provided,4,3,12,Cash,In-Store,2023-08-20,TXN,2350703
Txn_1948437,Smoothie,2,4,8,Not Provided,Takeaway,2023-11-03,TXN,1948437
Txn_5901887,Smoothie,4,4,16,Not Provided,Takeaway,2023-08-31,TXN,5901887
Txn_1072232,Sandwich,1,4,4,Digital Wallet,In-Store,2023-01-07,TXN,1072232
Txn_7469771,Cake,5,3,15,Not Provided,Not Provided,2023-12-09,TXN,7469771
Txn_7139053,Salad,4,5,20,Digital Wallet,Takeaway,2023-09-12,TXN,7139053
Txn_6028915,Sandwich,5,4,20,Cash,In-Store,2023-12-24,TXN,6028915
Txn_3622194,Cake,1,3,3,Digital Wallet,Not Provided,2023-06-26,TXN,3622194
Txn_6431215,Cake,1,3,3,Not Provided,Not Provided,2023-08-27,TXN,6431215
Txn_4385240,Cookie,4,1,4,Cash,Takeaway,2023-02-10,TXN,4385240
Txn_3840523,Not Provided,2,4,8,Credit Card,Not Provided,2023-12-27,TXN,3840523
Txn_5697778,Cake,3,3,9,Cash,Not Provided,2023-03-08,TXN,5697778
Txn_1749299,Smoothie,2,4,8,Not Provided,Not Provided,2023-10-28,TXN,1749299
Txn_6806024,Juice,3,3,6,Credit Card,In-Store,2023-04-14,TXN,6806024
Txn_8352365,Coffee,5,2,10,Not Provided,Takeaway,2023-08-10,TXN,8352365
Txn_7143535,Cookie,2,1,2,Not Provided,Not Provided,2023-05-21,TXN,7143535
Txn_5090839,Sandwich,5,4,20,Cash,Not Provided,2023-03-06,TXN,5090839
Txn_5743619,Salad,5,5,25,Digital Wallet,Takeaway,2023-11-07,TXN,5743619
Txn_8785432,Cookie,2,1,2,Cash,Not Provided,2023-08-14,TXN,8785432
Txn_1086324,Cake,3,3,9,Not Provided,In-Store,2023-11-25,TXN,1086324
Txn_8888599,Sandwich,5,4,20,Not Provided,Not Provided,Date Not Recorded,TXN,8888599
Txn_6361309,Cake,5,3,15,Not Provided,Takeaway,Date Not Recorded,TXN,6361309
Txn_8211146,Sandwich,5,4,20,Digital Wallet,Takeaway,2023-04-30,TXN,8211146
Txn_5826333,Cookie,1,1,1,Cash,Not Provided,2023-05-14,TXN,5826333
Txn_1555314,Sandwich,1,4,4,Not Provided,Takeaway,2023-02-25,TXN,1555314
Txn_4611673,Smoothie,5,4,20,Digital Wallet,Not Provided,2023-03-05,TXN,4611673
Txn_8839045,Cake,2,3,6,Not Provided,In-Store,2023-06-13,TXN,8839045
Txn_5183249,Sandwich,1,4,4,Not Provided,In-Store,2023-07-02,TXN,5183249
Txn_5104848,Tea,2,1.5,3,Not Provided,Takeaway,2023-01-22,TXN,5104848
Txn_9943917,Sandwich,3,4,12,Credit Card,In-Store,2023-01-16,TXN,9943917
Txn_2490461,Salad,4,5,20,Not Provided,Not Provided,2023-09-22,TXN,2490461
Txn_5852244,Cake,2,3,6,Credit Card,Takeaway,2023-10-15,TXN,5852244
Txn_9874775,Tea,1,1.5,1.5,Cash,Not Provided,2023-09-02,TXN,9874775
Txn_2586215,Juice,2,3,6,Digital Wallet,Not Provided,2023-03-23,TXN,2586215
Txn_7704229,Coffee,3,2,8,Cash,Not Provided,2023-07-15,TXN,7704229
Txn_5444860,Tea,2,1.5,3,Digital Wallet,Not Provided,2023-04-28,TXN,5444860
Txn_9391494,Coffee,1,2,2,Not Provided,Not Provided,2023-12-17,TXN,9391494
Txn_3557583,Smoothie,5,4,20,Credit Card,Not Provided,2023-07-26,TXN,3557583
Txn_8739878,Not Provided,1,3,3,Not Provided,Not Provided,2023-09-27,TXN,8739878
Txn_5386352,Not Provided,1,4,4,Credit Card,Not Provided,2023-01-18,TXN,5386352
Txn_8321887,Not Provided,5,1,5,Not Provided,Not Provided,2023-03-21,TXN,8321887
Txn_3995266,Sandwich,1,4,4,Credit Card,In-Store,2023-04-21,TXN,3995266
Txn_7326974,Cake,4,3,12,Credit Card,Not Provided,2023-12-31,TXN,7326974
Txn_7277750,Cake,2,3,6,Not Provided,Not Provided,2023-09-29,TXN,7277750
Txn_8075323,Sandwich,1,4,4,Digital Wallet,Not Provided,2023-04-18,TXN,8075323
Txn_4831345,Sandwich,5,4,20,Not Provided,In-Store,2023-05-10,TXN,4831345
Txn_6301984,Juice,5,3,15,Not Provided,Takeaway,Date Not Recorded,TXN,6301984
Txn_1456374,Cookie,5,1,5,Cash,Not Provided,2023-02-15,TXN,1456374
Txn_3263746,Coffee,1,2,2,Cash,Takeaway,2023-11-14,TXN,3263746
Txn_2268203,Salad,3,5,15,Not Provided,Not Provided,Date Not Recorded,TXN,2268203
Txn_9502077,Smoothie,3,4,12,Not Provided,Not Provided,2023-12-21,TXN,9502077
Txn_4994052,Coffee,4,2,8,Not Provided,Takeaway,Date Not Recorded,TXN,4994052
Txn_1671480,Cookie,5,1,5,Not Provided,Not Provided,2023-01-06,TXN,1671480
Txn_7430227,Cake,3,3,9,Cash,In-Store,2023-07-24,TXN,7430227
Txn_1516182,Cookie,1,1,1,Not Provided,Not Provided,2023-06-18,TXN,1516182
Txn_8807199,Salad,5,5,25,Credit Card,Not Provided,2023-05-30,TXN,8807199
Txn_8700466,Coffee,4,2,8,Digital Wallet,In-Store,2023-04-29,TXN,8700466
Txn_2190325,Sandwich,4,4,16,Credit Card,In-Store,2023-03-10,TXN,2190325
Txn_4150495,Cookie,2,1,2,Cash,Not Provided,2023-04-12,TXN,4150495
Txn_3794410,Cake,4,3,12,Credit Card,Not Provided,2023-12-06,TXN,3794410
Txn_5677869,Juice,5,3,15,Cash,In-Store,2023-11-19,TXN,5677869
Txn_3436462,Salad,2,5,10,Credit Card,In-Store,2023-06-29,TXN,3436462
Txn_7493740,Cake,1,3,3,Not Provided,Not Provided,2023-05-18,TXN,7493740
Txn_7388752,Salad,1,5,5,Credit Card,Takeaway,2023-08-28,TXN,7388752
Txn_9448209,Sandwich,3,4,12,Cash,In-Store,Date Not Recorded,TXN,9448209
Txn_8655424,Cookie,2,1,2,Not Provided,In-Store,2023-11-26,TXN,8655424
Txn_9720012,Smoothie,5,4,20,Cash,In-Store,2023-09-25,TXN,9720012
Txn_6609572,Not Provided,4,4,16,Cash,In-Store,2023-06-15,TXN,6609572
Txn_9390188,Tea,1,1.5,1.5,Not Provided,Takeaway,2023-06-20,TXN,9390188
Txn_1952465,Cake,2,3,6,Not Provided,Takeaway,2023-06-11,TXN,1952465
Txn_7605154,Juice,5,3,15,Cash,In-Store,2023-09-09,TXN,7605154
Txn_2684400,Coffee,3,2,6,Not Provided,In-Store,2023-03-30,TXN,2684400
Txn_4702378,Cake,2,3,6,Cash,Not Provided,2023-08-28,TXN,4702378
Txn_6312755,Sandwich,2,4,8,Credit Card,Not Provided,2023-02-11,TXN,6312755
Txn_7584025,Tea,4,1.5,6,Not Provided,In-Store,2023-09-18,TXN,7584025
Txn_7533540,Sandwich,5,4,20,Not Provided,In-Store,2023-11-01,TXN,7533540
Txn_4425164,Juice,4,3,12,Not Provided,Not Provided,2023-01-13,TXN,4425164
Txn_4325648,Juice,3,3,9,Digital Wallet,Takeaway,2023-05-04,TXN,4325648
Txn_7151374,Tea,4,1.5,6,Credit Card,In-Store,2023-07-30,TXN,7151374
Txn_6413250,Salad,3,5,20,Cash,Not Provided,2023-12-02,TXN,6413250
Txn_6496506,Juice,1,3,3,Digital Wallet,In-Store,2023-01-11,TXN,6496506
Txn_2695546,Tea,3,1.5,1.5,Credit Card,Takeaway,2023-08-26,TXN,2695546
Txn_4823513,Cookie,5,1,,Cash,Takeaway,2023-07-02,TXN,4823513
Txn_8960347,Smoothie,3,4,12,Cash,In-Store,Date Not Recorded,TXN,8960347
Txn_3222677,Sandwich,1,4,4,Digital Wallet,Takeaway,2023-12-16,TXN,3222677
Txn_9942517,Coffee,4,2,8,Digital Wallet,In-Store,2023-04-29,TXN,9942517
Txn_8735418,Coffee,5,2,10,Digital Wallet,Takeaway,2023-03-03,TXN,8735418
Txn_7799794,Not Provided,4,1,4,Digital Wallet,In-Store,2023-08-22,TXN,7799794
Txn_6347670,Tea,2,1.5,3,Digital Wallet,In-Store,2023-06-24,TXN,6347670
Txn_9180345,Sandwich,4,4,16,Digital Wallet,Not Provided,2023-06-13,TXN,9180345
Txn_9632482,Cake,2,3,6,Credit Card,Not Provided,2023-08-27,TXN,9632482
Txn_4642770,Tea,4,1.5,6,Not Provided,Not Provided,2023-09-22,TXN,4642770
Txn_5356324,Smoothie,1,4,4,Not Provided,Not Provided,2023-02-26,TXN,5356324
Txn_5148730,Cake,1,3,3,Cash,Not Provided,2023-12-12,TXN,5148730
Txn_8848847,Cookie,3,1,3,Cash,Takeaway,2023-08-15,TXN,8848847
Txn_3686848,Tea,3,1.5,4.5,Not Provided,Not Provided,2023-04-06,TXN,3686848
Txn_2328896,Smoothie,4,4,16,Cash,Not Provided,2023-10-20,TXN,2328896
Txn_6361856,Cookie,5,1,5,Not Provided,Not Provided,2023-05-11,TXN,6361856
Txn_5942011,Tea,1,1.5,1.5,Cash,Not Provided,2023-10-08,TXN,5942011
Txn_7137364,Salad,5,5,25,Cash,Not Provided,2023-08-09,TXN,7137364
Txn_9904042,Not Provided,4,4,16,Credit Card,Not Provided,2023-06-09,TXN,9904042
Txn_1510406,Not Provided,3,5,15,Not Provided,In-Store,2023-01-12,TXN,1510406
Txn_8176812,Sandwich,5,4,20,Digital Wallet,Not Provided,2023-06-21,TXN,8176812
Txn_1360872,Coffee,2,2,4,Credit Card,In-Store,2023-11-04,TXN,1360872
Txn_4413776,Coffee,5,2,10,Cash,Takeaway,2023-07-21,TXN,4413776
Txn_1811953,Cookie,2,1,2,Not Provided,Not Provided,2023-06-26,TXN,1811953
Txn_9382596,Smoothie,5,4,20,Credit Card,Takeaway,2023-11-18,TXN,9382596
Txn_9480564,Cookie,4,1,4,Cash,In-Store,2023-06-12,TXN,9480564
Txn_1094479,Cake,3,3,9,Not Provided,In-Store,2023-06-08,TXN,1094479
Txn_8301190,Coffee,1,2,2,Cash,Takeaway,2023-04-01,TXN,8301190
Txn_7653946,Smoothie,4,4,16,Cash,Not Provided,2023-09-19,TXN,7653946
Txn_1348274,Cake,5,3,15,Not Provided,Not Provided,2023-11-14,TXN,1348274
Txn_2855149,Sandwich,2,4,8,Cash,In-Store,2023-07-16,TXN,2855149
Txn_9320167,Juice,5,3,15,Credit Card,Not Provided,2023-11-12,TXN,9320167
Txn_1135215,Sandwich,3,4,12,Not Provided,In-Store,2023-04-10,TXN,1135215
Txn_6158518,Cookie,5,1,5,Cash,Not Provided,2023-09-28,TXN,6158518
Txn_5734442,Cookie,4,1,4,Credit Card,Takeaway,2023-10-01,TXN,5734442
Txn_5748083,Salad,3,5,10,Not Provided,Takeaway,2023-04-08,TXN,5748083
Txn_1804335,Juice,3,3,9,Credit Card,Not Provided,2023-10-05,TXN,1804335
Txn_3644269,Cookie,5,1,5,Credit Card,Takeaway,2023-09-26,TXN,3644269
Txn_5611239,Not Provided,4,1,4,Cash,Takeaway,2023-11-18,TXN,5611239
Txn_4020100,Cookie,1,1,1,Cash,In-Store,2023-08-09,TXN,4020100
Txn_1643870,Salad,4,5,20,Digital Wallet,Takeaway,2023-10-07,TXN,1643870
Txn_4734216,Salad,3,5,15,Digital Wallet,In-Store,2023-11-30,TXN,4734216
Txn_4060538,Cake,2,3,6,Digital Wallet,Takeaway,2023-09-08,TXN,4060538
Txn_4788388,Cake,3,3,9,Not Provided,Not Provided,2023-06-29,TXN,4788388
Txn_9348280,Not Provided,2,4,8,Credit Card,In-Store,2023-03-28,TXN,9348280
Txn_5173628,Tea,3,1.5,4.5,Not Provided,Takeaway,2023-05-30,TXN,5173628
Txn_9040196,Juice,3,3,9,Cash,Not Provided,2023-06-28,TXN,9040196
Txn_1853983,Tea,1,1.5,1.5,Cash,In-Store,2023-12-04,TXN,1853983
Txn_6154823,Not Provided,5,4,20,Digital Wallet,Takeaway,2023-11-16,TXN,6154823
Txn_1936915,Salad,3,5,15,Digital Wallet,In-Store,2023-01-24,TXN,1936915
Txn_8693747,Smoothie,4,4,16,Digital Wallet,Not Provided,2023-02-13,TXN,8693747
Txn_2911864,Cookie,3,1,3,Digital Wallet,Takeaway,2023-03-21,TXN,2911864
Txn_2336921,Juice,3,3,9,Digital Wallet,Takeaway,2023-05-01,TXN,2336921
Txn_3275800,Coffee,3,2,6,Not Provided,Takeaway,2023-05-27,TXN,3275800
Txn_6472656,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-25,TXN,6472656
Txn_3494191,Smoothie,2,4,8,Credit Card,In-Store,2023-01-08,TXN,3494191
Txn_4177717,Cookie,1,1,1,Not Provided,Not Provided,2023-01-07,TXN,4177717
Txn_7313328,Juice,1,3,3,Not Provided,Takeaway,2023-01-03,TXN,7313328
Txn_4019047,Not Provided,2,2,4,Not Provided,Not Provided,2023-09-14,TXN,4019047
Txn_6832697,Salad,3,5,15,Credit Card,Takeaway,2023-01-21,TXN,6832697
Txn_2919225,Coffee,4,2,8,Credit Card,Takeaway,2023-02-14,TXN,2919225
Txn_4937344,Sandwich,3,4,4,Credit Card,In-Store,2023-02-12,TXN,4937344
Txn_6444366,Coffee,1,2,2,Digital Wallet,Not Provided,2023-08-19,TXN,6444366
Txn_7448158,Cake,3,3,6,Digital Wallet,Takeaway,2023-09-28,TXN,7448158
Txn_7630601,Tea,1,1.5,1.5,Not Provided,Takeaway,2023-08-22,TXN,7630601
Txn_7366807,Salad,3,5,15,Not Provided,Not Provided,2023-10-22,TXN,7366807
Txn_5762127,Coffee,2,2,4,Not Provided,Takeaway,2023-11-10,TXN,5762127
Txn_1856153,Coffee,5,2,10,Credit Card,Not Provided,2023-12-02,TXN,1856153
Txn_4908458,Tea,4,1.5,6,Not Provided,Not Provided,2023-10-06,TXN,4908458
Txn_4214066,Juice,2,3,6,Not Provided,In-Store,2023-07-23,TXN,4214066
Txn_8252793,Cookie,4,1,4,Digital Wallet,Not Provided,2023-07-28,TXN,8252793
Txn_1313643,Cake,4,3,12,Not Provided,Not Provided,2023-02-11,TXN,1313643
Txn_2941227,Cookie,3,1,3,Cash,In-Store,2023-08-29,TXN,2941227
Txn_1206585,Tea,2,1.5,3,Cash,Not Provided,2023-06-29,TXN,1206585
Txn_9580673,Juice,2,3,,Not Provided,In-Store,2023-06-25,TXN,9580673
Txn_9874192,Smoothie,3,4,12,Not Provided,Not Provided,2023-11-30,TXN,9874192
Txn_4475487,Smoothie,3,4,12,Cash,In-Store,2023-06-01,TXN,4475487
Txn_8876663,Salad,3,5,10,Digital Wallet,Takeaway,2023-03-23,TXN,8876663
Txn_3858126,Smoothie,2,4,8,Not Provided,In-Store,2023-08-25,TXN,3858126
Txn_3524464,Smoothie,4,4,16,Credit Card,Takeaway,2023-08-31,TXN,3524464
Txn_6242107,Coffee,3,2,6,Cash,Not Provided,2023-11-14,TXN,6242107
Txn_2352246,Smoothie,4,4,16,Credit Card,Takeaway,2023-06-20,TXN,2352246
Txn_9523335,Cookie,4,1,4,Credit Card,Not Provided,2023-01-29,TXN,9523335
Txn_4475412,Sandwich,3,4,12,Not Provided,Not Provided,2023-10-31,TXN,4475412
Txn_2656162,Coffee,1,2,2,Digital Wallet,In-Store,2023-04-11,TXN,2656162
Txn_7517241,Sandwich,2,4,8,Not Provided,Not Provided,2023-01-18,TXN,7517241
Txn_6243134,Tea,2,1.5,3,Digital Wallet,Not Provided,Date Not Recorded,TXN,6243134
Txn_2435218,Not Provided,3,2,10,Not Provided,In-Store,2023-05-02,TXN,2435218
Txn_9022617,Coffee,1,2,2,Credit Card,In-Store,2023-01-23,TXN,9022617
Txn_1031802,Cookie,4,1,4,Not Provided,Not Provided,2023-06-27,TXN,1031802
Txn_2346296,Cake,4,3,12,Digital Wallet,Not Provided,2023-10-04,TXN,2346296
Txn_8219210,Smoothie,5,4,20,Cash,Not Provided,2023-01-12,TXN,8219210
Txn_4541981,Smoothie,4,4,16,Credit Card,In-Store,2023-01-14,TXN,4541981
Txn_8522571,Juice,2,3,6,Credit Card,Takeaway,2023-09-19,TXN,8522571
Txn_6752476,Tea,4,1.5,6,Not Provided,Takeaway,2023-08-28,TXN,6752476
Txn_1894142,Sandwich,4,4,16,Cash,In-Store,2023-09-13,TXN,1894142
Txn_3766378,Not Provided,1,3,3,Cash,Takeaway,2023-08-18,TXN,3766378
Txn_8885727,Tea,2,1.5,3,Cash,Takeaway,2023-10-05,TXN,8885727
Txn_1422305,Sandwich,4,4,16,Not Provided,In-Store,2023-03-09,TXN,1422305
Txn_4625165,Salad,3,5,15,Credit Card,Not Provided,2023-03-02,TXN,4625165
Txn_1804132,Smoothie,3,4,12,Not Provided,In-Store,Date Not Recorded,TXN,1804132
Txn_9323215,Cookie,3,1,3,Not Provided,Not Provided,2023-01-27,TXN,9323215
Txn_6824743,Sandwich,2,4,,Digital Wallet,Takeaway,2023-11-08,TXN,6824743
Txn_9384397,Sandwich,3,4,8,Cash,Not Provided,2023-10-31,TXN,9384397
Txn_1034067,Smoothie,3,4,12,Digital Wallet,Not Provided,2023-01-07,TXN,1034067
Txn_3265085,Cookie,5,1,5,Not Provided,In-Store,2023-09-05,TXN,3265085
Txn_3061498,Salad,5,5,25,Not Provided,Not Provided,2023-11-14,TXN,3061498
Txn_6206792,Tea,3,1.5,6,Credit Card,Not Provided,2023-10-13,TXN,6206792
Txn_7374304,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-05-10,TXN,7374304
Txn_9447946,Smoothie,2,4,8,Credit Card,In-Store,2023-10-21,TXN,9447946
Txn_2102561,Not Provided,2,1,2,Not Provided,In-Store,2023-04-05,TXN,2102561
Txn_5649995,Tea,2,1.5,3,Not Provided,Takeaway,Date Not Recorded,TXN,5649995
Txn_8223689,Salad,5,5,25,Digital Wallet,In-Store,2023-09-08,TXN,8223689
Txn_3207254,Cake,1,3,3,Not Provided,Takeaway,2023-04-25,TXN,3207254
Txn_2579242,Juice,5,3,15,Not Provided,In-Store,2023-09-11,TXN,2579242
Txn_2187911,Coffee,3,2,6,Credit Card,Takeaway,2023-04-20,TXN,2187911
Txn_2594056,Salad,4,5,20,Cash,Not Provided,2023-03-11,TXN,2594056
Txn_6591736,Coffee,4,2,8,Not Provided,Takeaway,2023-06-21,TXN,6591736
Txn_1267753,Not Provided,3,1.5,4.5,Credit Card,Not Provided,2023-06-28,TXN,1267753
Txn_4615235,Cake,4,3,12,Cash,Not Provided,2023-01-08,TXN,4615235
Txn_4824519,Smoothie,5,4,20,Not Provided,Not Provided,2023-12-27,TXN,4824519
Txn_4677415,Cake,2,3,6,Digital Wallet,Not Provided,2023-12-12,TXN,4677415
Txn_3548788,Salad,4,5,20,Digital Wallet,Not Provided,2023-02-22,TXN,3548788
Txn_2503245,Sandwich,3,4,12,Not Provided,Takeaway,2023-04-15,TXN,2503245
Txn_8855046,Juice,3,3,9,Not Provided,Takeaway,2023-12-05,TXN,8855046
Txn_9287659,Not Provided,1,3,3,Not Provided,In-Store,2023-05-13,TXN,9287659
Txn_2417402,Sandwich,3,4,12,Digital Wallet,Not Provided,2023-05-09,TXN,2417402
Txn_6266017,Cookie,4,1,4,Not Provided,In-Store,2023-09-28,TXN,6266017
Txn_4619018,Cake,5,3,15,Digital Wallet,Not Provided,2023-12-19,TXN,4619018
Txn_8352748,Not Provided,5,4,20,Cash,In-Store,2023-05-01,TXN,8352748
Txn_2221447,Cookie,1,1,1,Credit Card,In-Store,2023-12-06,TXN,2221447
Txn_3564954,Smoothie,4,4,16,Cash,Not Provided,2023-03-09,TXN,3564954
Txn_8464222,Cake,4,3,12,Cash,In-Store,2023-08-17,TXN,8464222
Txn_6815753,Cookie,4,1,4,Digital Wallet,Takeaway,2023-10-27,TXN,6815753
Txn_6738716,Cake,3,3,15,Not Provided,Takeaway,2023-04-21,TXN,6738716
Txn_9477892,Cake,3,3,9,Credit Card,Not Provided,2023-08-21,TXN,9477892
Txn_9894270,Cookie,3,1,4,Credit Card,In-Store,Date Not Recorded,TXN,9894270
Txn_3136701,Not Provided,2,4,8,Not Provided,In-Store,2023-12-18,TXN,3136701
Txn_4644671,Coffee,3,2,6,Not Provided,Not Provided,2023-04-20,TXN,4644671
Txn_1634534,Juice,5,3,15,Not Provided,Not Provided,2023-12-03,TXN,1634534
Txn_7809121,Cake,4,3,12,Not Provided,Not Provided,2023-05-15,TXN,7809121
Txn_1350239,Smoothie,5,4,20,Cash,Not Provided,2023-11-18,TXN,1350239
Txn_5145906,Tea,4,1.5,6,Not Provided,Not Provided,2023-01-30,TXN,5145906
Txn_9603912,Juice,5,3,15,Not Provided,Not Provided,2023-12-23,TXN,9603912
Txn_1205610,Not Provided,2,1,2,Not Provided,In-Store,2023-07-19,TXN,1205610
Txn_8969428,Salad,3,5,15,Not Provided,Takeaway,2023-03-08,TXN,8969428
Txn_5269634,Cake,5,3,15,Digital Wallet,In-Store,2023-04-07,TXN,5269634
Txn_3043982,Sandwich,5,4,20,Cash,In-Store,2023-01-10,TXN,3043982
Txn_6310896,Sandwich,1,4,4,Not Provided,In-Store,2023-05-01,TXN,6310896
Txn_5496282,Smoothie,2,4,8,Not Provided,Not Provided,2023-03-03,TXN,5496282
Txn_3947201,Cookie,5,1,5,Not Provided,Takeaway,2023-06-17,TXN,3947201
Txn_3666951,Juice,2,3,6,Not Provided,In-Store,2023-01-06,TXN,3666951
Txn_7254494,Coffee,5,2,10,Credit Card,Takeaway,2023-03-16,TXN,7254494
Txn_3157867,Not Provided,2,5,10,Not Provided,Takeaway,2023-11-02,TXN,3157867
Txn_6164035,Cookie,1,1,1,Credit Card,Takeaway,2023-03-30,TXN,6164035
Txn_6234838,Juice,5,3,15,Not Provided,In-Store,2023-10-30,TXN,6234838
Txn_5671075,Tea,5,1.5,7.5,Cash,In-Store,2023-12-25,TXN,5671075
Txn_5004986,Sandwich,3,4,12,Digital Wallet,Not Provided,2023-01-23,TXN,5004986
Txn_4856575,Salad,3,5,15,Digital Wallet,In-Store,2023-09-10,TXN,4856575
Txn_6064400,Sandwich,5,4,20,Not Provided,Not Provided,2023-07-06,TXN,6064400
Txn_8512136,Juice,1,3,3,Cash,Takeaway,2023-08-26,TXN,8512136
Txn_1868529,Not Provided,1,5,5,Credit Card,Not Provided,2023-01-25,TXN,1868529
Txn_3129441,Juice,3,3,9,Credit Card,In-Store,2023-05-31,TXN,3129441
Txn_1652596,Smoothie,5,4,,Digital Wallet,Not Provided,2023-10-04,TXN,1652596
Txn_3487896,Coffee,5,2,10,Credit Card,Not Provided,2023-01-09,TXN,3487896
Txn_1429858,Cookie,4,1,4,Credit Card,Not Provided,2023-03-15,TXN,1429858
Txn_1721242,Smoothie,5,4,20,Not Provided,In-Store,2023-11-23,TXN,1721242
Txn_3472707,Sandwich,2,4,8,Cash,Takeaway,2023-03-26,TXN,3472707
Txn_5348750,Not Provided,5,5,25,Credit Card,Not Provided,2023-07-15,TXN,5348750
Txn_3819085,Sandwich,1,4,4,Not Provided,Takeaway,2023-11-23,TXN,3819085
Txn_2181920,Sandwich,3,4,12,Cash,Not Provided,2023-02-11,TXN,2181920
Txn_1173155,Coffee,1,2,2,Cash,In-Store,2023-03-14,TXN,1173155
Txn_4913079,Sandwich,3,4,12,Not Provided,Not Provided,2023-08-19,TXN,4913079
Txn_1476711,Tea,2,1.5,3,Not Provided,Not Provided,2023-01-26,TXN,1476711
Txn_5341644,Cake,4,3,12,Cash,Not Provided,2023-01-24,TXN,5341644
Txn_4548274,Juice,5,3,15,Digital Wallet,Not Provided,2023-05-09,TXN,4548274
Txn_8008815,Salad,2,5,10,Not Provided,Not Provided,2023-03-16,TXN,8008815
Txn_3639760,Cake,5,3,15,Credit Card,Takeaway,2023-01-29,TXN,3639760
Txn_8159727,Salad,5,5,25,Digital Wallet,Not Provided,2023-04-24,TXN,8159727
Txn_5061028,Cookie,1,1,1,Credit Card,Takeaway,2023-05-17,TXN,5061028
Txn_6962671,Cake,2,3,6,Not Provided,Not Provided,2023-01-20,TXN,6962671
Txn_4791072,Coffee,3,2,6,Not Provided,Not Provided,2023-11-13,TXN,4791072
Txn_7263939,Not Provided,3,4,4,Not Provided,Not Provided,2023-08-08,TXN,7263939
Txn_4775791,Smoothie,4,4,16,Credit Card,Not Provided,2023-04-13,TXN,4775791
Txn_6724554,Tea,3,1.5,,Not Provided,Not Provided,2023-03-22,TXN,6724554
Txn_6897608,Coffee,2,2,4,Credit Card,Takeaway,2023-06-28,TXN,6897608
Txn_1481470,Juice,3,3,9,Digital Wallet,Takeaway,Date Not Recorded,TXN,1481470
Txn_4226572,Cookie,3,1,3,Not Provided,Takeaway,2023-05-16,TXN,4226572
Txn_6833530,Juice,4,3,12,Not Provided,In-Store,2023-11-05,TXN,6833530
Txn_5752187,Juice,4,3,12,Digital Wallet,In-Store,Date Not Recorded,TXN,5752187
Txn_4321368,Coffee,4,2,8,Not Provided,Takeaway,2023-12-09,TXN,4321368
Txn_3434549,Sandwich,5,4,20,Credit Card,Takeaway,2023-05-25,TXN,3434549
Txn_7918317,Tea,1,1.5,1.5,Credit Card,Not Provided,2023-07-27,TXN,7918317
Txn_3467985,Sandwich,3,4,12,Cash,Takeaway,2023-12-10,TXN,3467985
Txn_3526095,Sandwich,3,4,12,Cash,Takeaway,2023-08-30,TXN,3526095
Txn_8316915,Cookie,5,1,5,Digital Wallet,In-Store,2023-05-30,TXN,8316915
Txn_4876685,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-07-14,TXN,4876685
Txn_7505290,Salad,4,5,20,Digital Wallet,Takeaway,2023-10-21,TXN,7505290
Txn_5709834,Cake,4,3,12,Digital Wallet,Not Provided,2023-03-24,TXN,5709834
Txn_9626624,Smoothie,3,4,12,Cash,In-Store,2023-10-10,TXN,9626624
Txn_4563526,Smoothie,4,4,16,Credit Card,Not Provided,2023-06-30,TXN,4563526
Txn_5512533,Coffee,4,2,8,Digital Wallet,Not Provided,2023-06-13,TXN,5512533
Txn_9399452,Cake,4,3,12,Credit Card,In-Store,2023-12-03,TXN,9399452
Txn_3451212,Cake,3,3,9,Not Provided,Not Provided,2023-01-29,TXN,3451212
Txn_1934166,Sandwich,5,4,20,Cash,In-Store,2023-03-06,TXN,1934166
